Role,Username,Repo Name,Repo URL,Languages,Stargazers,Contributors,Subscribers,Pulls,Commits,Size,Followers,Following,kmeans_N,labels
Data Scientist,qwshy,combo,https://github.com/qwshy/combo,Python,0,1,1,0,0,3190,59,21,0,0
Data Scientist,qwshy,creditRiskCScoreCard,https://github.com/qwshy/creditRiskCScoreCard,Python,0,2,2,0,0,134,59,21,0,0
Data Scientist,qwshy,dash,https://github.com/qwshy/dash,"Python, JavaScript",0,17,2,0,0,1852,59,21,8,0
Data Scientist,qwshy,dask,https://github.com/qwshy/dask,"Python, Batchfile, Shell",0,30,2,0,0,10812,59,21,8,0
Data Scientist,qwshy,data-science-blogs,https://github.com/qwshy/data-science-blogs,Python,0,30,2,0,0,192,59,21,8,0
Data Scientist,qwshy,DataSciencePython,https://github.com/qwshy/DataSciencePython,"Python, R",0,5,2,0,0,71,59,21,0,0
Data Scientist,qwshy,Deep-Learning-Papers-Reading-Roadmap,https://github.com/qwshy/Deep-Learning-Papers-Reading-Roadmap,Python,0,14,2,0,0,3610,59,21,0,0
Data Scientist,qwshy,deep-learning-samples,https://github.com/qwshy/deep-learning-samples,"Python, Vim Script, Shell",0,1,2,0,0,719,59,21,0,0
Data Scientist,qwshy,Deep-Learning-with-Keras,https://github.com/qwshy/Deep-Learning-with-Keras,Python,0,1,2,0,0,49,59,21,0,0
Data Scientist,qwshy,deeplearning-models,https://github.com/qwshy/deeplearning-models,"Jupyter Notebook, Python",0,7,1,0,0,6166,59,21,0,0
Data Scientist,qwshy,DeepLearningBook,https://github.com/qwshy/DeepLearningBook,,0,7,2,0,0,114531,59,21,0,0
Data Scientist,qwshy,deeplearningbook-chinese,https://github.com/qwshy/deeplearningbook-chinese,"TeX, Python, Shell, Makefile",0,5,2,0,0,6850,59,21,0,0
Data Scientist,qwshy,DESlib,https://github.com/qwshy/DESlib,Python,0,12,1,0,0,2241,59,21,0,0
Data Scientist,qwshy,dive-into-machine-learning,https://github.com/qwshy/dive-into-machine-learning,,0,16,2,0,0,280,59,21,8,0
Data Scientist,qwshy,DMTK,https://github.com/qwshy/DMTK,,0,3,2,0,0,10,59,21,0,0
Data Scientist,qwshy,Documentation,https://github.com/qwshy/Documentation,,0,8,1,0,0,816,59,21,0,0
Data Scientist,qwshy,dowhy,https://github.com/qwshy/dowhy,"Python, Jupyter Notebook, Makefile",0,20,1,0,0,9856,59,21,8,0
Data Scientist,qwshy,dpark,https://github.com/qwshy/dpark,"Python, Shell",0,14,2,0,0,1938,59,21,0,0
Data Scientist,qwshy,echarts,https://github.com/qwshy/echarts,"JavaScript, HTML, Shell, CSS",0,25,2,0,0,105020,59,21,8,0
Data Scientist,qwshy,elephas,https://github.com/qwshy/elephas,Python,0,7,2,0,0,2358,59,21,0,0
Data Scientist,qwshy,ENAS-pytorch,https://github.com/qwshy/ENAS-pytorch,"Python, Shell",0,5,1,0,0,13517,59,21,0,0
Data Scientist,qwshy,entropy-mdlp,https://github.com/qwshy/entropy-mdlp,Python,0,2,2,0,0,4,59,21,0,0
Data Scientist,qwshy,ETH-Security,https://github.com/qwshy/ETH-Security,,0,1,1,0,0,12719,59,21,0,0
Data Scientist,qwshy,ethereum-developer-tools-list,https://github.com/qwshy/ethereum-developer-tools-list,,0,30,1,0,0,819,59,21,8,0
Data Scientist,qwshy,examples,https://github.com/qwshy/examples,Python,0,2,1,0,0,119,59,21,0,0
Data Scientist,qwshy,extremely-simple-one-shot-learning,https://github.com/qwshy/extremely-simple-one-shot-learning,Python,0,0,2,0,0,7,59,21,0,0
Data Scientist,qwshy,fastai,https://github.com/qwshy/fastai,"Jupyter Notebook, Python, Perl, HTML, Makefile, Shell, Cuda, JavaScript, C++, Batchfile, Smarty",0,30,1,0,0,445343,59,21,8,0
Data Scientist,qwshy,feature-selector,https://github.com/qwshy/feature-selector,"Jupyter Notebook, Python",0,1,2,0,0,5151,59,21,0,0
Data Scientist,qwshy,FederatedScope,https://github.com/qwshy/FederatedScope,"Python, Shell, Jupyter Notebook, Dockerfile",0,9,0,0,0,1729,59,21,0,0
Data Scientist,qwshy,FM_FTRL,https://github.com/qwshy/FM_FTRL,Python,0,1,2,0,0,13,59,21,0,0
Data Scientist,qwshy,ftrl,https://github.com/qwshy/ftrl,"PLSQL, Python, Java, Shell",0,1,2,0,0,406,59,21,0,0
Data Scientist,qwshy,FTRLp,https://github.com/qwshy/FTRLp,Python,0,1,2,0,0,294,59,21,0,0
Data Scientist,qwshy,GBDT,https://github.com/qwshy/GBDT,"Python, Jupyter Notebook",0,1,2,0,0,160,59,21,0,0
Data Scientist,qwshy,gcForest,https://github.com/qwshy/gcForest,"Python, Jupyter Notebook",0,1,2,0,0,60,59,21,0,0
Data Scientist,qwshy,gephi-tutorials,https://github.com/qwshy/gephi-tutorials,Java,0,5,0,0,0,150747,59,21,0,0
Data Scientist,qwshy,ggplot,https://github.com/qwshy/ggplot,Python,0,30,2,0,0,124077,59,21,8,0
Data Scientist,qwshy,glove-python,https://github.com/qwshy/glove-python,"Python, Makefile",0,3,2,0,0,414,59,21,0,0
Data Scientist,qwshy,GNNPapers,https://github.com/qwshy/GNNPapers,,0,8,1,0,0,148,59,21,0,0
Data Scientist,qwshy,graphchi-cpp,https://github.com/qwshy/graphchi-cpp,"C++, HTML, Shell, C, Makefile, Python, CSS, JavaScript, Groff",0,4,2,0,0,25834,59,21,0,0
Data Scientist,qwshy,gridstudio,https://github.com/qwshy/gridstudio,"JavaScript, Go, TypeScript, CSS, HTML, Python, Dockerfile, Shell",0,3,1,0,0,130620,59,21,0,0
Data Scientist,qwshy,gym,https://github.com/qwshy/gym,"Python, Shell, Makefile",0,30,2,0,0,1511,59,21,8,0
Data Scientist,qwshy,hacker-scripts,https://github.com/qwshy/hacker-scripts,"JavaScript, Python, Java, Perl, PowerShell, Ruby, Go, R, PHP, Shell, Scala, Groovy, CoffeeScript",0,30,2,0,0,274,59,21,8,0
Data Scientist,qwshy,hackernews,https://github.com/qwshy/hackernews,Ruby,0,2,2,0,0,135,59,21,0,0
Data Scientist,qwshy,hadoop-common,https://github.com/qwshy/hadoop-common,"Java, Shell, Python, C++, C, PHP, Perl, Makefile, Objective-C, HTML, Smalltalk, M4, Ruby, CSS, XSLT, Thrift, JavaScript",0,14,2,0,0,272079,59,21,0,0
Data Scientist,qwshy,hadoopy,https://github.com/qwshy/hadoopy,"Python, C",0,3,2,0,0,4015,59,21,0,0
Data Scientist,qwshy,handson-ml,https://github.com/qwshy/handson-ml,"Jupyter Notebook, Python, Shell, Makefile",0,23,2,0,0,62412,59,21,8,0
Data Scientist,qwshy,hangzhouYunQi2017ppt,https://github.com/qwshy/hangzhouYunQi2017ppt,,0,0,2,0,0,1040314,59,21,0,0
Data Scientist,qwshy,hebel,https://github.com/qwshy/hebel,Python,0,5,2,0,0,1347,59,21,0,0
Data Scientist,qwshy,HMM,https://github.com/qwshy/HMM,Python,0,1,2,0,0,124,59,21,0,0
Data Scientist,qwshy,hmmlearn,https://github.com/qwshy/hmmlearn,"Python, PowerShell, Batchfile, Shell, Makefile",0,13,2,0,0,2584,59,21,0,0
Data Scientist,qwshy,how-to,https://github.com/qwshy/how-to,Python,0,10,2,0,0,94,59,21,0,0
Data Scientist,qwshy,hyperledger,https://github.com/qwshy/hyperledger,,0,14,2,0,0,3249,59,21,0,0
Data Scientist,qwshy,hyperopt-sklearn,https://github.com/qwshy/hyperopt-sklearn,"Python, Jupyter Notebook, Shell",0,3,2,0,0,2700,59,21,0,0
Data Scientist,qwshy,ibis,https://github.com/qwshy/ibis,"Python, C++, Shell, CMake, C, Batchfile, Makefile",0,8,2,0,0,2520,59,21,0,0
Data Scientist,qwshy,ideabook,https://github.com/qwshy/ideabook,"HTML, CSS, TeX, Makefile",0,1,2,0,0,3534,59,21,0,0
Data Scientist,qwshy,imbalanced-learn,https://github.com/qwshy/imbalanced-learn,"Python, Shell, Makefile, Batchfile",0,18,2,0,0,32385,59,21,8,0
Data Scientist,qwshy,internet-security,https://github.com/qwshy/internet-security,Makefile,0,1,1,0,0,99,59,21,0,0
Data Scientist,qwshy,ipython-d3networkx,https://github.com/qwshy/ipython-d3networkx,Python,0,1,2,0,0,293,59,21,0,0
Data Scientist,qwshy,java8-tutorial,https://github.com/qwshy/java8-tutorial,"Java, JavaScript",0,9,2,0,0,203,59,21,0,0
Data Scientist,qwshy,jieba,https://github.com/qwshy/jieba,"Python, OpenEdge ABL",0,26,2,0,0,41270,59,21,8,0
Data Scientist,qwshy,JuMP.jl,https://github.com/qwshy/JuMP.jl,"Julia, TeX",0,30,1,0,0,14559,59,21,8,0
Data Scientist,qwshy,kafka-streams-machine-learning-examples,https://github.com/qwshy/kafka-streams-machine-learning-examples,Java,0,1,2,0,0,53833,59,21,0,0
Data Scientist,qwshy,Kaggle,https://github.com/qwshy/Kaggle,"Python, Jupyter Notebook",0,1,2,0,0,207,59,21,0,0
Data Scientist,qwshy,kaggle-1,https://github.com/qwshy/kaggle-1,Python,0,1,2,0,0,995,59,21,0,0
Data Scientist,qwshy,Kaggle-2,https://github.com/qwshy/Kaggle-2,"Python, Jupyter Notebook, Roff, R",0,0,2,0,0,26110,59,21,0,0
Data Scientist,qwshy,kaggle-2014-criteo,https://github.com/qwshy/kaggle-2014-criteo,"C++, Python, Makefile",0,2,2,0,0,434,59,21,0,0
Data Scientist,fbghkh1999,AI,https://github.com/fbghkh1999/AI,"Jupyter Notebook, Java",0,1,1,0,15,1146,30,16,5,0
Data Scientist,fbghkh1999,anuraghazra,https://github.com/fbghkh1999/anuraghazra,,0,3,0,0,0,532,30,16,0,0
Data Scientist,fbghkh1999,BoardGamePlatform,https://github.com/fbghkh1999/BoardGamePlatform,"JavaScript, PHP, CSS, HTML, XSLT, Hack",0,6,0,0,1,18162,30,16,0,0
Data Scientist,fbghkh1999,color_recognition,https://github.com/fbghkh1999/color_recognition,"Jupyter Notebook, Python",0,3,0,0,1,8333,30,16,0,0
Data Scientist,fbghkh1999,compiler-moola,https://github.com/fbghkh1999/compiler-moola,,0,1,1,0,1,2026,30,16,0,0
Data Scientist,fbghkh1999,CPP-object_oriented-tutorial-with-project,https://github.com/fbghkh1999/CPP-object_oriented-tutorial-with-project,C++,1,3,0,0,2,3906,30,16,0,0
Data Scientist,fbghkh1999,Data-analytic,https://github.com/fbghkh1999/Data-analytic,"Jupyter Notebook, Python",0,1,1,0,12,2154,30,16,0,0
Data Scientist,fbghkh1999,database,https://github.com/fbghkh1999/database,,0,1,1,0,1,0,30,16,0,0
Data Scientist,fbghkh1999,EDA_Visualization,https://github.com/fbghkh1999/EDA_Visualization,Jupyter Notebook,0,1,1,0,14,379,30,16,5,0
Data Scientist,fbghkh1999,fbghkh1999,https://github.com/fbghkh1999/fbghkh1999,,0,1,1,0,3,5,30,16,0,0
Data Scientist,fbghkh1999,fbghkh1999.github.io,https://github.com/fbghkh1999/fbghkh1999.github.io,,0,1,1,0,2,1,30,16,0,0
Data Scientist,fbghkh1999,first-order-model,https://github.com/fbghkh1999/first-order-model,"Jupyter Notebook, Python, Dockerfile",0,11,0,0,0,73178,30,16,0,0
Data Scientist,fbghkh1999,gym,https://github.com/fbghkh1999/gym,"Python, Dockerfile, Shell",0,30,0,0,0,4176,30,16,8,0
Data Scientist,fbghkh1999,ImageProcessing,https://github.com/fbghkh1999/ImageProcessing,"Jupyter Notebook, Python",0,1,1,0,18,24148,30,16,5,0
Data Scientist,fbghkh1999,LSTM,https://github.com/fbghkh1999/LSTM,Jupyter Notebook,0,1,1,0,2,3,30,16,0,0
Data Scientist,fbghkh1999,Multicore-Npuzzle,https://github.com/fbghkh1999/Multicore-Npuzzle,"C++, Makefile",0,2,0,0,0,141,30,16,0,0
Data Scientist,fbghkh1999,Multiple-Linear-Regression-with-scikit-learn,https://github.com/fbghkh1999/Multiple-Linear-Regression-with-scikit-learn,Jupyter Notebook,0,1,1,0,5,127,30,16,0,0
Data Scientist,fbghkh1999,Predict-Sales-Revenue-with-scikit-learn,https://github.com/fbghkh1999/Predict-Sales-Revenue-with-scikit-learn,,0,1,1,0,1,0,30,16,0,0
Data Scientist,fbghkh1999,Predicting-Models,https://github.com/fbghkh1999/Predicting-Models,"Jupyter Notebook, Python",0,1,1,0,30,5351,30,16,5,0
Data Scientist,fbghkh1999,predict_electricity-price,https://github.com/fbghkh1999/predict_electricity-price,Jupyter Notebook,0,1,1,0,2,2329,30,16,0,0
Data Scientist,fbghkh1999,recomendation_system,https://github.com/fbghkh1999/recomendation_system,,0,1,0,0,0,46844,30,16,0,0
Data Scientist,fbghkh1999,RL_gym_MountainCar,https://github.com/fbghkh1999/RL_gym_MountainCar,Python,0,1,1,0,6,4,30,16,0,0
Data Scientist,fbghkh1999,sample-flutter,https://github.com/fbghkh1999/sample-flutter,"Makefile, Dart, Java, Objective-C",0,1,1,0,4,63849,30,16,0,0
Data Scientist,fbghkh1999,spotify,https://github.com/fbghkh1999/spotify,Python,0,1,1,0,2,330,30,16,0,0
Data Scientist,fbghkh1999,tweepy,https://github.com/fbghkh1999/tweepy,Python,0,1,1,0,2,2,30,16,0,0
Data Scientist,stjordanis,-E-Signing-of-Loan-Based-on-Financial-History-,https://github.com/stjordanis/-E-Signing-of-Loan-Based-on-Financial-History-,Jupyter Notebook,2,1,3,0,0,1192,234,829,0,0
Data Scientist,stjordanis,#NAME?,https://github.com/stjordanis/-Minimization-of-Churn-Rate-by-Analysis-of-Financial-Habits,Jupyter Notebook,2,1,3,0,0,1659,234,829,0,0
Data Scientist,stjordanis,#NAME?,https://github.com/stjordanis/-Review-Generative-Adversarial-Imitation-Learning,Python,0,1,1,0,0,2639,234,829,0,0
Data Scientist,stjordanis,#NAME?,https://github.com/stjordanis/-Review-Proximal-Policy-Optimization-Algorithms,Python,0,1,1,0,0,16,234,829,0,0
Data Scientist,stjordanis,#NAME?,https://github.com/stjordanis/-Subscription-Customer-or-Regular-Customer,Jupyter Notebook,2,1,2,0,0,16,234,829,0,0
Data Scientist,stjordanis,.github,https://github.com/stjordanis/.github,,2,1,2,0,0,18,234,829,0,0
Data Scientist,stjordanis,.github-1,https://github.com/stjordanis/.github-1,,1,3,2,0,0,5,234,829,0,0
Data Scientist,stjordanis,.github-10,https://github.com/stjordanis/.github-10,,1,1,1,0,0,87,234,829,0,0
Data Scientist,stjordanis,.github-11,https://github.com/stjordanis/.github-11,,1,1,1,0,0,5,234,829,0,0
Data Scientist,stjordanis,.github-12,https://github.com/stjordanis/.github-12,,1,1,1,0,0,17,234,829,0,0
Data Scientist,stjordanis,.github-13,https://github.com/stjordanis/.github-13,,0,4,1,0,0,189,234,829,0,0
Data Scientist,stjordanis,.github-2,https://github.com/stjordanis/.github-2,,1,1,2,0,0,7,234,829,0,0
Data Scientist,stjordanis,.github-3,https://github.com/stjordanis/.github-3,,1,2,1,0,0,32,234,829,0,0
Data Scientist,stjordanis,.github-4,https://github.com/stjordanis/.github-4,,1,1,1,0,0,0,234,829,0,0
Data Scientist,stjordanis,.github-5,https://github.com/stjordanis/.github-5,,1,2,1,0,0,9,234,829,0,0
Data Scientist,stjordanis,.github-6,https://github.com/stjordanis/.github-6,,1,2,1,0,0,26,234,829,0,0
Data Scientist,stjordanis,.github-7,https://github.com/stjordanis/.github-7,,1,5,1,0,0,45,234,829,0,0
Data Scientist,stjordanis,.github-8,https://github.com/stjordanis/.github-8,,1,1,1,0,0,2,234,829,0,0
Data Scientist,stjordanis,.github-9,https://github.com/stjordanis/.github-9,,1,1,1,0,0,12,234,829,0,0
Data Scientist,stjordanis,.julia,https://github.com/stjordanis/.julia,,1,1,1,0,0,140,234,829,0,0
Data Scientist,stjordanis,.Net-Bridge,https://github.com/stjordanis/.Net-Bridge,"C#, Python, C++, R, Shell",1,2,1,0,0,9117,234,829,0,0
Data Scientist,stjordanis,0x00sec_code,https://github.com/stjordanis/0x00sec_code,"C, Assembly, Makefile",1,2,3,0,0,58,234,829,0,0
Data Scientist,stjordanis,0xRick.github.io,https://github.com/stjordanis/0xRick.github.io,"HTML, JavaScript",1,1,1,0,0,156653,234,829,0,0
Data Scientist,stjordanis,0xsp-Mongoose,https://github.com/stjordanis/0xsp-Mongoose,"PHP, Pascal, CSS, HTML, TSQL, JavaScript, Shell",1,2,2,0,0,15569,234,829,0,0
Data Scientist,stjordanis,1-on-1s,https://github.com/stjordanis/1-on-1s,,0,1,1,0,0,0,234,829,0,0
Data Scientist,stjordanis,1-stage-wseg,https://github.com/stjordanis/1-stage-wseg,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,100-days-of-code,https://github.com/stjordanis/100-days-of-code,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,100-Days-of-ML,https://github.com/stjordanis/100-Days-of-ML,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,100-Days-Of-ML-Code,https://github.com/stjordanis/100-Days-Of-ML-Code,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,101repo,https://github.com/stjordanis/101repo,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,10kbclub,https://github.com/stjordanis/10kbclub,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,10TakeWebApp,https://github.com/stjordanis/10TakeWebApp,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,11034-advanced-bim,https://github.com/stjordanis/11034-advanced-bim,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,13-ways-of-looking-at-a-turtle,https://github.com/stjordanis/13-ways-of-looking-at-a-turtle,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,17ABBMS-Modelling-and-Simulation-Course,https://github.com/stjordanis/17ABBMS-Modelling-and-Simulation-Course,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,17AMBBLS-Biological-Signals-Processing,https://github.com/stjordanis/17AMBBLS-Biological-Signals-Processing,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,17PBBMS-Modelling-and-Simulation-Lab,https://github.com/stjordanis/17PBBMS-Modelling-and-Simulation-Lab,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,18337,https://github.com/stjordanis/18337,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,18S191,https://github.com/stjordanis/18S191,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,1backend,https://github.com/stjordanis/1backend,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,1click-hpc,https://github.com/stjordanis/1click-hpc,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,1k-validators-be,https://github.com/stjordanis/1k-validators-be,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,1k-validators-candidate-verification,https://github.com/stjordanis/1k-validators-candidate-verification,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,1k-watcher-claimed-payouts,https://github.com/stjordanis/1k-watcher-claimed-payouts,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,1m-agents,https://github.com/stjordanis/1m-agents,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,1password-teams-open-source,https://github.com/stjordanis/1password-teams-open-source,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,20-react-apps,https://github.com/stjordanis/20-react-apps,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2014-slides,https://github.com/stjordanis/2014-slides,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2017-08-spy-plane-finder,https://github.com/stjordanis/2017-08-spy-plane-finder,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2018.1-Cardinals,https://github.com/stjordanis/2018.1-Cardinals,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,20181125-pybullet,https://github.com/stjordanis/20181125-pybullet,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2018AICity_TeamUW,https://github.com/stjordanis/2018AICity_TeamUW,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2018_American_Modelica_Conference,https://github.com/stjordanis/2018_American_Modelica_Conference,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2019-nCov,https://github.com/stjordanis/2019-nCov,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2019-ZJU_SummerResearch,https://github.com/stjordanis/2019-ZJU_SummerResearch,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2020-12_ML_in_Finance,https://github.com/stjordanis/2020-12_ML_in_Finance,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2020-google-trends-visualization,https://github.com/stjordanis/2020-google-trends-visualization,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2048,https://github.com/stjordanis/2048,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,2048-unison,https://github.com/stjordanis/2048-unison,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,24ways-datasette,https://github.com/stjordanis/24ways-datasette,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-days-of-elixir,https://github.com/stjordanis/30-days-of-elixir,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-seconds-of-code,https://github.com/stjordanis/30-seconds-of-code,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-seconds-of-csharp,https://github.com/stjordanis/30-seconds-of-csharp,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-seconds-of-css,https://github.com/stjordanis/30-seconds-of-css,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-seconds-of-dart,https://github.com/stjordanis/30-seconds-of-dart,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-seconds-of-golang,https://github.com/stjordanis/30-seconds-of-golang,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-seconds-of-interviews,https://github.com/stjordanis/30-seconds-of-interviews,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-seconds-of-python,https://github.com/stjordanis/30-seconds-of-python,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,30-seconds-of-react,https://github.com/stjordanis/30-seconds-of-react,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,300Days__MachineLearningDeepLearning,https://github.com/stjordanis/300Days__MachineLearningDeepLearning,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,33-js-concepts,https://github.com/stjordanis/33-js-concepts,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,365-Days-Computer-Vision-Learning-Linkedin-Post,https://github.com/stjordanis/365-Days-Computer-Vision-Learning-Linkedin-Post,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,365daysofquantumcomputing,https://github.com/stjordanis/365daysofquantumcomputing,,0,0,0,0,0,0,234,829,0,0
Data Scientist,stjordanis,3Blue1Brown.com,https://github.com/stjordanis/3Blue1Brown.com,,0,15,1,0,0,834164,234,829,8,0
Data Scientist,stjordanis,3D-convolutional-speaker-recognition,https://github.com/stjordanis/3D-convolutional-speaker-recognition,"Python, Shell",0,1,2,0,0,50403,234,829,0,0
Data Scientist,stjordanis,3d-css-tutorial,https://github.com/stjordanis/3d-css-tutorial,HTML,0,1,2,0,0,2087,234,829,0,0
Data Scientist,stjordanis,3D-Environment-Navigation,https://github.com/stjordanis/3D-Environment-Navigation,Python,0,1,1,0,0,112,234,829,0,0
Data Scientist,stjordanis,3D-GAN-pytorch,https://github.com/stjordanis/3D-GAN-pytorch,"Jupyter Notebook, Python",0,1,2,0,0,38,234,829,0,0
Data Scientist,stjordanis,3D-Machine-Learning,https://github.com/stjordanis/3D-Machine-Learning,,0,30,1,0,0,25002,234,829,8,0
Data Scientist,stjordanis,3D-R2N2,https://github.com/stjordanis/3D-R2N2,"Python, Shell",0,5,3,0,0,1773,234,829,0,0
